"USA","AK","Juneau",,"Juneau Cruise Pier"
"USA","AK","Juneau","JNU","Juneau Intl"
"USA","HI","Kahului","OGG","Kahului"
"USA",,"Kailua Kona Hawaii",,"Kailua Kona Harbor"
"USA","AK","Kake","AFE","Kake Airport"
"USA",,"Kake","KAE","Kake Seaplane Base"
"USA","MI","Kalamazoo","AZO","Kalamazoo"
"USA","HI","Molokai","LUP","Kalaupapa Airport"
"USA","AK","Kalskag","KLG","Kalskag Airport"
"USA","AK","Kaltag","KAL","Kaltag Airport"
"USA","HI","Kaneohe Bay","NGF","Kaneohe Bay Mcaf"
"USA","MO","Kansas City","MCI","Kansas City Intl"
"USA","HI","Lahania-kapalua","JHM","Kapalua"
"USA","AK","Karluk","KYK","Karuluk Airport"
"USA","AK","Kasigluk","KUK","Kasigluk Airport"
"USA",,"Nawiliwili Kauai Hawaii",,"Kauai Cruise Terminal Nawiliwili"
"USA","TX","Brownwood","BWD","KBWD"
"USA","NE","Kearney","EAR","Kearney Municipal Airport"
"USA","MS","Biloxi","BIX","Keesler Afb"
"USA","WA","Kelso","KLS","Kelso Longview"
"USA","AK","Kenai","ENA","Kenai Muni"
"USA","FL","Kendall-tamiami","TMB","Kendall Tamiami Executive"
"USA","WA","Kenmore","KEH","Kenmore Air Harbor Inc Seaplane Base"
"USA","WA","Seattle","LKE","Kenmore Air Harbor Seaplane Base"
"USA","WI","Kenosha","ENW","Kenosha Regional Airport"
"USA","TX","Kerrville","ERV","Kerrville Municipal Airport"
"USA","AK","Ketchikan",,"Ketchikan Cruise Pier"
"USA",,"Ketchikan","WFB","Ketchikan harbor Seaplane Base"
"USA","AK","Ketchikan","KTN","Ketchikan Intl"
"USA","MS","Meridian","MEI","Key Field"
"USA","FL","Ocean Reef Club Airport","OCA","Key Largo"
"USA","FL","Key West","EYW","Key West Intl"
"USA","FL","Key West","NQX","Key West Nas"
"USA","AK","King Cove","KVC","King Cove Airport"
"USA","AK","King Salmon","AKN","King Salmon"
"USA","AZ","Kingman","IGM","Kingman Airport"
"USA","TX","Kingsville","NQI","Kingsville Nas"
"USA","NC","Kinston","ISO","Kinston Regional Jetport"
"USA","AK","Kipnuk","KPN","Kipnuk Airport"
"USA","MO","Kirksville","IRK","Kirksville Regional Airport"
"USA","FL","Kissimmee","ISM","Kissimmee Gateway Airport"
"USA","AK","Kitoi Bay","KKB","Kitoi Bay Seaplane Base"
"USA",,"Kivalina","KVL","Kivalina Airport"
"USA","OR","Klamath Falls","LMT","Klamath Falls Airport"
"USA","AK","Klawock","KLW","Klawock Airport"
"USA",,"Klawock","AQC","Klawock Seaplane Base"
"USA","ME","Rockland","RKD","Knox County Regional Airport"
"USA","TN","Knoxville","DKX","Knoxville Downtown Island Airport"
"USA","AK","Kobuk","OBU","Kobuk Airport"
"USA","AK","Kodiak","ADQ","Kodiak"
"USA","AK","Koliganek","KGK","Koliganek Airport"
"USA","HI","Kona","KOA","Kona Intl At Keahole"
"USA","AK","Kongiganak","KKH","Kongiganak Airport"
"USA","AK","Kotlik","KOT","Kotlik Airport"
"USA","AK","Koyuk","KKA","Koyuk Alfred Adams Airport"
"USA","AK","Koyukuk","KYU","Koyukuk Airport"
"USA","AK","Kwethluk","KWT","Kwethluk Airport"
"USA","AK","Kwigillingok","KWK","Kwigillingok Airport"
"USA","NY","New York","LGA","La Guardia"
"USA","CO","La Junta","LHX","La Junta Muni"
"USA","TX","San Antonio","SKF","Lackland Afb Kelly Fld Annex"
"USA","WI","LaCrosse","LSE","LaCrosse Municipal"
"USA","AK","Fort Wainwright","FBK","Ladd Aaf"
"USA","LA","Lafayette","LFT","Lafayette Rgnl"
"USA","GA","LaGrange","LGC","LaGrange-Callaway Airport"
"USA",,"Lahaina Maui Hawaii",,"Lahaina Harbor Maui Hawaii"
"USA","LA","Lake Charles","LCH","Lake Charles Rgnl"
"USA","FL","Lake City","LCQ","Lake City Municipal Airport"
"USA","OR","Lakeview",,"Lake County Airport"
"USA","KY","Somerset","SME","Lake Cumberland Regional Airport"
"USA","AZ","Lake Havasu City","HII","Lake Havasu City Airport"
"USA","AK","Anchorage","LHD","Lake Hood Seaplane Base"
"USA","CA","South Lake Tahoe","TVL","Lake Tahoe Airport"
"USA","NJ","Lakehurst","NEL","Lakehurst Naes"
"USA","WI","Minocqua - Woodruff","ARV","Lakeland"
"USA","FL","Lakeland","LAL","Lakeland Linder Regional Airport"
"USA","CO","Lamar","LAA","Lamar Muni"
"USA","MO","St. Louis","STL","Lambert St Louis Intl"
"USA","HI","Lanai","LNY","Lanai"
"USA","PA","Lancaster","LNS","Lancaster Airport"
"USA","PA","Lancaster",,"Lancaster Amtrak Station"
"USA","VA","Hampton","LFI","Langley Afb"
"USA","WY","Laramie","LAR","Laramie Regional Airport"
"USA","TX","Laredo","LRD","Laredo Intl"
"USA","AK","Larsen Bay","KLN","Larsen Bay Airport"
"USA","NM","Las Cruces","LRU","Las Cruces Intl"
"USA","NM","Las Vegas","LVS","Las Vegas Muni"
"USA","TX","Del Rio","DLF","Laughlin Afb"
"USA","AZ","Bullhead","IFP","Laughlin-Bullhead Intl"
"USA","MA","Bedford","BED","Laurence G Hanscom Fld"
"USA","WI","Milwaukee","MWC","Lawrence J Timmerman Airport"
"USA","KS","Lawrence","LWC","Lawrence Municipal"
"USA","MA","Lawrence","LWM","Lawrence Municipal Airport"
"USA","GA","Fort Benning","LSF","Lawson Aaf"
"USA","OK","Lawton","LAW","Lawton-Fort Sill Regional Airport"
"USA","NM","Hobbs","HOB","Lea Co Rgnl"
"USA","NH","Lebanon","LEB","Lebanon Municipal Airport"
"USA","MO","Kaiser Lake Ozark","AIZ","Lee C Fine Memorial Airport"
"USA","GA","Gainesville","GVL","Lee Gilmer Memorial Airport"
"USA","PA","Allentown","ABE","Lehigh Valley Intl"
"USA","ID","Salmon","SMN","Lemhi County Airport"
"USA","CA","Lemoore","NLC","Lemoore Nas"
"USA","AK","Levelock","KLL","Levelock Airport"
"USA","IL","Lockport","LOT","Lewis University Airport"
"USA","ID","Lewiston","LWS","Lewiston Nez Perce Co"
"USA","MT","Lewistown","LWT","Lewistown Municipal Airport"
"USA","KS","Liberal","LBL","Liberal Muni"
"USA","HI","Lihue","LIH","Lihue"
"USA","NE","Lincoln","LNK","Lincoln"
"USA",,"Liskeard",,"Liskeard Station"
"USA","AR","Jacksonville","LRF","Little Rock Afb"
"USA","CA","Livermore","LVK","Livermore Municipal"
"USA","AK","Livingood","LIV","Livingood Airport"
"USA","MT","Wolf Point","OLF","LM Clayton Airport"
"USA","UT","Logan","LGU","Logan-Cache"
"USA","TX","Conroe","CXO","Lone Star Executive"
"USA","CA","Long Beach","LGB","Long Beach"
"USA","NY","Islip","ISP","Long Island Mac Arthur"
"USA","WA","Lopez","LPS","Lopez Island Airport"
"USA","NM","Los Alamos","LAM","Los Alamos Airport"
"USA","CA","Los Angeles","LAX","Los Angeles Intl"
"USA","CA","Los Angeles",,"Los Angeles San Pedro Cruise Terminal"
"USA","CA","Los Angeles",,"Los Angeles Union Station"
"USA","LA","New Orleans","MSY","Louis Armstrong New Orleans Intl"
"USA","KY","Louisville","SDF","Louisville International Airport"
"USA","TN","Chattanooga","CHA","Lovell Fld"
"USA","TX","Lubbock","LBB","Lubbock Preston Smith Intl"
"USA","AZ","Phoenix","LUF","Luke Afb"
"USA","VA","Lynchburg","LYH","Lynchburg Regional Preston Glenn Field"
"USA","WA","Lynden","38W","Lynden Airport"
"USA","FL","Tampa","MCF","Macdill Afb"
"USA","MI","Mackinac Island","MCD","Mackinac Island Airport"
"USA","IL","Macomb","MQB","Macomb Municipal Airport"
"USA","CA","Madera","MAE","Madera Municipal Airport"
"USA","ID","Twin Falls","TWF","Magic Valley Regional Airport"
"USA","OR","Eugene","EUG","Mahlon Sweet Fld"
"USA","TX","Greenvile","GVT","Majors"
"USA","ID","Malad City","MLD","Malad City"
"USA","GA","Locust Grove",,"Mallards Landing Airport"
"USA","CA","Mammoth Lakes","MMH","Mammoth Yosemite Airport"
"USA","NH","Manchester NH","MHT","Manchester Regional Airport"
"USA","KS","Manhattan","MHK","Manhattan Reigonal"
"USA","MI","Manistee","MBL","Manistee County-Blacker Airport"
"USA","AK","Manley Hot Springs","MLY","Manley Hot Springs Airport"
"USA","AK","Manokotak","KMO","Manokotak Airport"
"USA","OH","Mansfield","MFD","Mansfield Lahm Regional"
"USA","MA","Mansfield","1B9","Mansfield Municipal"
"USA","AZ","Tucson","AVW","Marana Regional"
"USA","CA","Riverside","RIV","March Arb"
"USA","CA","Fort Ord","OAR","Marina Muni"
"USA","CA","Mariposa","MPI","MariposaYosemite"
"USA","KS","Fort Riley","FRI","Marshall Aaf"
"USA","AK","Marshall","MLL","Marshall Don Hunter Sr. Airport"
"USA","MA","Marshfield","GHG","Marshfield Municipal Airport"
"USA","MA","Vineyard Haven MA","MVY","Martha\\\\'s Vineyard"
"USA","IA","Mason City","MCW","Mason City Municipal"
"USA","NY","Massena","MSS","Massena Intl Richards Fld"
"USA","AL","Montgomery","MXF","Maxwell Afb"
"USA","MI","Saginaw","MBS","Mbs Intl"
"USA","OK","Mcalester","MLC","Mc Alester Rgnl"
"USA","TX","Mcallen","MFE","Mc Allen Miller Intl"
"USA","NV","Las Vegas","LAS","Mc Carran Intl"
"USA","WA","Tacoma","TCM","Mc Chord Afb"
"USA","CA","Sacramento","MCC","Mc Clellan Afld"
"USA","KS","Wichita","IAB","Mc Connell Afb"
"USA","TN","Knoxville","TYS","Mc Ghee Tyson"
"USA","NJ","Wrightstown","WRI","Mc Guire Afb"
"USA","TN","Jackson","MKL","Mc Kellar Sipes Rgnl"
"USA","OR","Mackminnville","MMV","Mc Minnville Muni"
"USA","ID","McCall","MYL","McCall Municipal Airport"
"USA","AK","McCarthy","MXY","McCarthy Airport"
"USA","CA","Carlsbad","CLD","McClellan-Palomar Airport"
"USA","NE","McCook","MCK","McCook Regional Airport"
"USA","AK","Mcgrath","MCG","McGrath Airport"
"USA","AK","McKinley Park","MCL","McKinley National Park Airport"
"USA","TN","Athens","MMI","McMinn Co"
"USA","OR","Salem","SLE","McNary Field"
"USA","CA","Bakersfield","BFL","Meadows Fld"
"USA","AK","Mekoryuk","MYU","Mekoryuk Airport"
"USA","FL","Melbourne","MLB","Melbourne Intl"
"USA","AR","Hot Springs","HOT","Memorial Field"
"USA","TN","Memphis","MEM","Memphis Intl"
"USA","MI","Macon","MNM","Menominee Marinette Twin Co"
"USA","CA","Merced","MCE","Merced Municipal Airport"
"USA","WV","Bluefield","BLF","Mercer County Airport"
"USA","MS","Meridian","NMM","Meridian Nas"
"USA","AK","Cordova","CDV","Merle K Mudhole Smith"
"USA","AK","Anchorage","MRI","Merrill Fld"
"USA",,"Metakatla","MTM","Metlakatla Seaplane Base"
"USA","NJ","Iselin",,"Metropark Amtrak Station"
"USA","CA","Oakland","OAK","Metropolitan Oakland Intl"
"USA","TX","Mexia","LXY","Mexia - Limestone County Airport"
"USA",,"Miami",,"Miami Cruise Terminal"
"USA","FL","Miami","MIA","Miami Intl"
"USA",,"Miami","MPB","Miami Seaplane Base"
"USA","OH","Oxford","OXD","Miami University Airport"
"USA","IN","Michigan City","MGC","Michigan City Municipal Airport"
"USA","MS","Greenville","GLH","Mid Delta Regional Airport"
"USA","GA","Macon","MCN","Middle Georgia Rgnl"
"USA","TX","Midland","MAF","Midland Intl"
"USA","WV","PARKERSBURG","PKB","Mid-Ohio Valley Regional Airport"
"USA","TN","Millington","NQA","Millington Rgnl Jetport"
"USA","ME","Millinocket","MLT","Millinocket Muni"
"USA","NJ","Millville","MIV","Millville Muni"
"USA","WI","Milwaukee",,"Milwaukee Airport Station"
"USA","AK","Lake Minchumina","MHM","Minchumina Airport"
"USA","TX","Mineral Wells","MWL","Mineral Wells"
"USA","MN","Minneapolis","MSP","Minneapolis St Paul Intl"
"USA","ND","Minot","MIB","Minot Afb"
"USA","ND","Minot","MOT","Minot Intl"
"USA","ND","Minot",,"Minot Train Station"
"USA","AK","Minto","MNT","Minto Airport"
"USA","CA","Miramar","NKX","Miramar Mcas"
"USA","MT","Livingston-Montana","LVM","Mission Field Airport"
"USA","MT","Missoula","MSO","Missoula Intl"
"USA","AZ","Mobile",,"Mobile"
"USA","AL","Mobile","BFM","Mobile Downtown"
"USA","AL","Mobile","MOB","Mobile Rgnl"
"USA","CA","Modesto","MOD","Modesto City Co Harry Sham"
"USA","CA","Mountain View","NUQ","Moffett Federal Afld"
"USA","CA","Mojave","MHV","Mojave"
"USA","HI","Molokai","MKK","Molokai"
"USA","IN","Bloomington","BMG","Monroe County Airport"
"USA","LA","Monroe","MLU","Monroe Rgnl"
"USA","CA","Monterey","MRY","Monterey Peninsula"
"USA","MD","Gaithersburg","GAI","Montgomery County Airpark"
"USA",,"San Diego","MYF","Montgomery Field"
"USA","AL","MONTGOMERY","MGM","Montgomery Regional Airport"
"USA","CO","Montrose CO","MTJ","Montrose Regional Airport"
"USA","UT","Monument Valley",,"Monument Valley Airport"
"USA","GA","Valdosta","VAD","Moody Afb"
"USA","WV","Morgantown","MGW","Morgantown Muni Walter L Bill Hart Fld"
"USA","NJ","Morristown","MMU","Morristown Municipal Airport"
"USA","VT","Morrisville","MVL","Morrisville Stowe State Airport"
"USA",,"Moser Bay","KMY","Moser Bay Seaplane Base"
"USA","AL","Tuskegee","06A","Moton Field Municipal Airport"
"USA","GA","Moultrie","MGR","Moultrie Municipal Airport"
"USA","ID","Mountain Home","MUO","Mountain Home Afb"
"USA","ID","Mountain Home","U76","Mountain Home Municipal Airport"
"USA","AK","Mountain Village","MOU","Mountain Village Airport"
"USA","PA","Muir","MUI","Muir Aaf"
"USA","MI","Muskegon","MKG","Muskegon County Airport"
"USA","SC","Myrtle Beach","MYR","Myrtle Beach Intl"
"USA","MA","Nantucket","ACK","Nantucket Mem"
"USA","CA","Napa","APC","Napa County Airport"
"USA","FL","Naples","APF","Naples Muni"
"USA","TN","Nashville","BNA","Nashville Intl"
"USA","WY","Casper","CPR","Natrona Co Intl"
"USA",,"Ketchikan",,"Neets Bay"
"USA","NV","Las Vegas","LSV","Nellis Afb"
"USA","AK","Nelson Lagoon","NLG","Nelson Lagoon"
"USA","MA","New Bedford","EWB","New Bedford Regional Airport"
"USA","DE","Wilmington","ILG","New Castle"
"USA","KS","Olathe","JCI","New Century AirCenter Airport"
"USA","CT","New Haven","ZVE","New Haven Rail Station"
"USA","LA","New Orleans","NBG","New Orleans Nas Jrb"
"USA","NC","Jacksonville",,"New River Mcas"
"USA","NY","New Rochelle",,"New Rochelle Amtrak Station"
"USA","AK","New Stuyahok","KNW","New Stuyahok Airport"
"USA","NY","NEW YORK",,"NEW YORK CRUISE TERMINAL PIER 92"
"USA","NY","New York",,"New York Penn Station"
"USA","NJ","Newark","EWR","Newark Liberty Intl"
"USA","NJ","Newark","ZRP","Newark Penn Station"
"USA","OR","Newport","ONP","Newport Municipal Airport"
"USA","VA","Newport News",,"Newport News Amtrak Station"
"USA","VA","Newport News","PHF","Newport News Williamsburg Intl"
"USA","RI","Newport RI","UUU","Newport State"
"USA","AK","Newtok","WWT","Newtok Airport"
"USA","NY","Niagara Falls","IAG","Niagara Falls Intl"
"USA","AK","Nightmute","NME","Nightmute Airport"
"USA","AK","Nikolai","NIB","Nikolai Airport"
"USA","AK","Nikolski","IKO","Nikolski Air Station"
"USA","AK","Noatak","WTK","Noatak Airport"
"USA","AZ","Nogales","OLS","Nogales Intl"
"USA","AK","Nome","OME","Nome"
"USA","AK","Nondalton","NNL","Nondalton Airport"
"USA","VA","Norfolk","ORF","Norfolk Intl"
"USA","VA","Norfolk","NGU","Norfolk Ns"
"USA","CA","San Jose","SJC","Norman Y Mineta San Jose Intl"
"USA","RI","Smithfield","SFZ","North Central State"
"USA","CA","San Diego","NZY","North Island Nas"
"USA","NV","Las Vegas","VGT","North Las Vegas Airport"
"USA","FL","Hollywood","HWO","North Perry"
"USA","PA","Philadelphia",,"North Philadelphia Amtrak Station"
"USA","NE","North Platte","LBF","North Platte Regional Airport Lee Bird Field"
"USA","AK","North Whale Pass","WWP","North Whale Seaplane Base"
"USA","AL","Gadsden","GAD","Northeast Alabama Regional Airport"
"USA","PA","Philadelphia","PNE","Northeast Philadelphia"
"USA","ME","Frenchville","WFK","Northern Aroostook Regional Airport"
"USA","ME","Presque Isle","PQI","Northern Maine Rgnl At Presque Isle"
"USA","AK","Northway","ORT","Northway"
"USA","AL","Muscle Shoals","MSL","Northwest Alabama Regional Airport"
"USA","MA","Norwood","OWD","Norwood Memorial Airport"
"USA","AK","Nuiqsut","NUI","Nuiqsut Airport"
"USA","AK","Nulato","NUL","Nulato Airport"
"USA","AK","Nunapitchuk","NUP","Nunapitchuk Airport"
"USA","AR","Bentonville","XNA","NW Arkansas Regional"
"USA","IL","Oak Lawn",,"Oak Lawn Train Station"
"USA","NC","Ocean Isle Beach","60J","Ocean Isle Beach Airport"
"USA","VA","Oceana","NTU","Oceana Nas"
"USA","NE","Omaha","OFF","Offutt Afb"
"USA","NY","Ogdensburg","OGS","Ogdensburg Intl"
"USA","OH","Columbus","OSU","Ohio State University Airport"
"USA","OH","Athens",,"Ohio University Airport"
"USA","AK","Old Harbor","OLH","Old Harbor Airport"
"USA","AK","Olga Bay","KOY","Olga Bay Seaplane Base"
"USA","MS","Olive Branch","OLV","Olive Branch Muni"
"USA","WA","Olympia","OLM","Olympia Regional Airpor"
"USA","NY","New York",,"One Police Plaza Heliport"
"USA","NY","Oneonta","ONH","Oneonta Municipal Airport"
"USA","CA","Ontario","ONT","Ontario Intl"
"USA","OR","Ontario",,"Ontario Municipal Airport"
"USA","FL","Miami","OPF","Opa Locka"
"USA","NY","Montgomery","MGJ","Orange County Airport"
"USA","WA","Eastsound","ESD","Orcas Island Airport"
"USA",,"Orlando","DWS","Orlando"
"USA","FL","Orlando","MCO","Orlando Intl"
"USA","FL","Sanford","SFB","Orlando Sanford Intl"
"USA","FL","Ormond Beach","OMN","Ormond Beach municipal Airport"
"USA","MI","Oscoda","OSC","Oscoda Wurtsmith"
"USA","MA","Falmouth","FMH","Otis Angb"
"USA","AK","Ouzinkie","KOZ","Ouzinkie Airport"
"USA","KY","Owensboro","OWB","Owensboro Daviess County Airport"
"USA","CA","Oxnard","OXR","Oxnard - Ventura County"
"USA","TX","Ozona","OZA","Ozona Muni"
"USA","FL","Fort Myers","FMY","Page Fld"
"USA","AZ","Page","PGA","Page Municipal Airport"
"USA","FL","Pahokee",,"Pahokee"
"USA",,"Pahokee","PHK","Pahokee Airport"
"USA","TX","Palacios","PSX","Palacios Muni"
"USA","FL","West Palm Beach","LNA","Palm Beach Co Park"
"USA","FL","West Palm Beach","PBI","Palm Beach Intl"
"USA","CA","Palm Springs","PSP","Palm Springs Intl"
"USA","CA","Palmdale","PMD","Palmdale Rgnl Usaf Plt 42"
"USA","AK","Palmer","PAQ","Palmer Muni"
"USA","FL","Panama City","PFN","Panama City Bay Co Intl"
"USA","FL","Panama City","ECP","Panama City-NW Florida Bea."
"USA","WA","Wenatchee","EAT","Pangborn Field"
"USA","UT","Park City",,"Park City"
"USA","FL","Coco Beach","COF","Patrick Afb"
"USA","MD","Patuxent River","NHK","Patuxent River Nas"
"USA","NH","Portsmouth","PSM","Pease International Tradeport"
"USA","AK","Pedro Bay","PDB","Pedro Bay Airport"
"USA",,"Pelican","PEC","Pelican Seaplane Base"
"USA","MI","Pellston","PLN","Pellston Regional Airport of Emmet County Airport"
"USA","ND","Pembina","PMB","Pembina Muni"
"USA","MD","Baltimore","ZBP","Penn Station"
"USA","NY","New York","ZYP","Penn Station"
"USA","FL","Pensacola","NPA","Pensacola Nas"
"USA","FL","Pensacola","PNS","Pensacola Rgnl"
"USA","IL","Peoria","PIA","Peoria Regional"
"USA","FL","Perry","40J","Perry-Foley Airport"
"USA",,"Perryville","KPV","Perryville Airport"
"USA","AK","Petersburg","PSG","Petersburg James A. Johnson"
"USA","PA","Philadelphia","ZFV","Philadelphia 30th St Station"
"USA","PA","Philadelphia","PHL","Philadelphia Intl"
"USA","KS","Topeka","TOP","Philip Billard Muni"
"USA","MD","Aberdeen","APG","Phillips Aaf"
"USA","AZ","Goodyear",,"Phoenix Goodyear"
"USA","AZ","Phoenix","PHX","Phoenix Sky Harbor Intl"
"USA","AZ","Mesa","AZA","Phoenix-Mesa Gateway"
"USA","NC","Greensboro","GSO","Piedmont Triad"
"USA","SD","Pierre","PIR","Pierre Regional Airport"
"USA","KY","Pikeville","PBX","Pike County Airport - Hatcher Field"
"USA","AK","Pilot Point","PIP","Pilot Point Airport"
"USA","AK","Pilot Station","PQS","Pilot Station Airport"
"USA","NC","Greenville","PGV","Pitt-Greenville Airport"
"USA","PA","Pittsburgh (pennsylva)","PIT","Pittsburgh Intl"
"USA","GA","Sylvania","JYL","Plantation Airpark"
"USA",,"Port Moller","PTU","Platinum"
"USA","NY","Plattsburgh","PBG","Plattsburgh Intl"
"USA","MA","Plymouth","PYM","Plymouth Municipal Airport"
"USA","ID","Pocatello","PIH","Pocatello Regional Airport"
"USA",,"Point Baker","KPB","Point Baker Seaplane Base"
"USA","AK","Point Hope","PHO","Point Hope Airport"
"USA","AK","Point Lay","PIZ","Point Lay Lrrs"
"USA","CA","Point Mugu","NTD","Point Mugu Nas"
"USA","WA","Point Roberts","1RL","Point Roberts Airpark"
"USA","LA","Fort Polk","POE","Polk Aaf"
"USA","GA","Cedartown","4A4","Polk County Airport - Cornelius Moore Field"
"USA","FL","Pompano Beach","PMP","Pompano Beach Airpark"
"USA","OK","Ponca City","PNC","Ponca City Rgnl"
"USA","NC","Fayetteville","POB","Pope Afb"
"USA","WA","Port Angeles","NOW","Port Angeles Cgas"
"USA","NY","New York",,"Port Authority Bus Terminal"
"USA","AK","Port Bailey","KPY","Port Bailey Seaplane Base"
"USA","AK","Port Clarence","KPC","Port Clarence Coast Guard Station"
"USA","OH","Columbus","CMH","Port Columbus Intl"
"USA","AK","Port Heiden","PTH","Port Heiden Airport"
"USA","AK","Port Lions","ORI","Port Lions Airport"
"USA","AK","Cold Bay","PML","Port Moller Airport"
"USA","TX","Port O\\\\'Connor","S46","Port O\\\\'Connor Airfield"
"USA","AK","Port Protection","PPV","Port Protection Seaplane Base"
"USA",,"Port Williams","KPR","Port Williams Seaplane Base"
"USA","WI","Portage","C47","Portage Municipal Airport"
"USA","IN","Valparaiso","NPZ","Porter County Municipal Airport"
"USA","OR","Hillsboro","HIO","Portland Hillsboro"
"USA","OR","Portland","PDX","Portland Intl"
"USA","ME","Portland","PWM","Portland Intl Jetport"
"USA","OR","Troutdale","TTD","Portland Troutdale"
"USA","OR","Portland",,"Portland Union Station"
"USA","MN","Princeton","PNM","Princeton Muni"
"USA","OR","Prineville",,"Prineville Airport"
"USA","AK","Prospect Creek","PPC","Prospect Creek Airport"
"USA","MA","Provincetown","PVC","Provincetown Muni"
"USA","UT","Provo","PVU","Provo Municipal Airport"
"USA","CO","Pueblo Memorial","PUB","Pueblo Mem"
"USA","WA","Pullman","PUW","Pullman-Moscow Rgnl"
"USA","IN","Lafayette","LAF","Purude University Airport"
"USA","OH","Put-in-Bay","3W2","Put-in-Bay Airport"
"USA","IN","Greencastle","4I7","Putnam County Airport"
"USA","IL","Moline","MLI","Quad City Intl"
"USA","VA","Quantico","NYG","Quantico Mcaf"
"USA","FL","Quincy","2J9","Quincy Municipal Airport"
"USA","IL","Quincy","UIN","Quincy Regional Baldwin Field"
"USA","AK","Quinhagak","KWN","Quinhagak Airport"
"USA","RI","North Kingstown","OQU","Quonset State Airport"
"USA","WV","Beckley","BKW","Raleigh County Memorial Airport"
"USA","NC","Raleigh-durham","RDU","Raleigh Durham Intl"
"USA",,"Kotzebue","OTZ","Ralph Wien Mem"
"USA","AK","Rampart","RMP","Rampart Airport"
"USA","CA","Rancho Murieta","RIU","Rancho Murieta"
"USA","TX","San Antonio","RND","Randolph Afb"
"USA","SD","Rapid City","RAP","Rapid City Regional Airport"
"USA","WY","Rawlins","RWL","Rawlins Municipal Airport-Harvey Field"
"USA","PA","Reading","RDG","Reading Regional Carl A Spaatz Field"
"USA","CA","Red Bluff",,"Red Bluff Municipal Airport"
"USA","AK","Red Devil","RDV","Red Devil Airport"
"USA","CA","Redding","RDD","Redding Muni"
"USA","AL","Redstone","HUA","Redstone Aaf"
"USA","KS","Goodland","GLD","Renner Fld"
"USA","NV","Reno",,"Reno Amtrak Station"
"USA","NV","Reno","RNO","Reno Tahoe Intl"
"USA","NY","Farmingdale",,"Republic Airport"
"USA","WI","Rhinelander","RHI","Rhinelander Oneida County Airport"
"USA","GA","Rome","RMG","Richard B Russell Airport"
"USA","OK","Tulsa","RVS","Richard Lloyd Jones Jr Airport"
"USA","UT","Richfield","RIF","Richfield Minicipal Airport"
"USA","VA","Richmond","RIC","Richmond Intl"
"USA","IN","Richmond","RID","Richmond Municipal Airport"
"USA","TX","Amarillo","AMA","Rick Husband Amarillo Intl"
"USA","OH","Columbus","LCK","Rickenbacker Intl"
"USA","CA","Riverside","RAL","Riverside Muni"
"USA","WY","Riverton WY","RIW","Riverton Regional"
"USA","VA","Roanoke VA","ROA","Roanoke Regional"
"USA","AK","Noorvik","ORV","Robert Curtis Memorial Airport"
"USA","TX","Killeen","GRK","Robert Gray Aaf"
"USA","OR","Redmond-Bend","RDM","Roberts Fld"
"USA","GA","Macon","WRB","Robins Afb"
"USA","AR","Robinson","RBM","Robinson Aaf"
"USA","CA02","Roche Harbor","RCE","Roche Harbor Seaplane Base"
"USA","MN","Rochester","RST","Rochester"
"USA","SC","Rock Hill","RKH","Rock Hill York Co Bryant Airport"
"USA","WY","Rock Springs","RKS","Rock Springs Sweetwater County Airport"
"USA","NC","Rocky Mount","RWI","Rocky Mount Wilson Regional Airport"
"USA","CO","Broomfield-CO","BJC","Rocky Mountain Metropolitan Airport"
"USA","OR","Medford","MFR","Rogue Valley Intl Medford"
"USA","VA","Washington","DCA","Ronald Reagan Washington Natl"
"USA",,"Rosario","RSJ","Rosario Seaplane Base"
"USA","MI","Houghton Lake","HTL","Roscommon Co"
"USA","MO","Rosecrans","STJ","Rosecrans Mem"
"USA","NM","Roswell","ROW","Roswell Intl Air Center"
"USA","KY","Null",,"Rough River State Park"
"USA","AK","Ruby","RBY","Ruby Airport"
"USA","AK","Russian Mission","RSH","Russian Mission Airport"
"USA","VT","Rutland","RUT","Rutland State Airport"
"USA","CA","Sacramento",,"Sacramento Amtrak Station"
"USA","CA","Sacramento","SAC","Sacramento Executive"
"USA","CA","Sacramento","SMF","Sacramento Intl"
"USA","CA","Sacramento","MHR","Sacramento Mather"
"USA","MN","Saint Cloud","STC","Saint Cloud Regional Airport"
"USA","KS","Salina","SLN","Salina Municipal Airport"
"USA","MD","Salisbury","SBY","Salisbury Ocean City Wicomico Rgnl"
"USA","UT","Salt Lake City","SLC","Salt Lake City Intl"
"USA","TX","San Angelo","SJT","San Angelo Rgnl Mathis Fld"
"USA","TX","San Antonio","SAT","San Antonio Intl"
"USA","CA","San Bernardino","SBD","San Bernardino International Airport"
"USA","CA","San Carlos","SQL","San Carlos Airport"
"USA","CA","San Clemente Island",,"San Clemente Island Nalf"
"USA","CA","San Diego","SAN","San Diego Intl"
"USA","CA","San Francisco","SFO","San Francisco Intl"
"USA",,"San Juan","WSJ","San Juan - Uganik Seaplane Base"
"USA","CA","San Luis Obispo","SBP","San Luis County Regional Airport"
"USA","CO","Alamosa","ALS","San Luis Valley Regional Airport"
"USA","CA","San Nicolas Island",,"San Nicolas Island Nolf"
"USA",,"Sand Point","SDP","Sand Point Airport"
"USA","ME","Sanford ME","SFM","Sanford Regional"
"USA","CA","Santa Barbara","SBA","Santa Barbara Muni"
